> No.0   color.3
 74.910210   35.938744
 74.949468   35.952430
 74.974470   35.952826
 75.000779   35.953597
 75.006008   35.952372
 75.016097   35.947414
 75.036805   35.938638
 75.045548   35.930816
 75.052514   35.923674
 75.056800   35.919068
 75.060848   35.910865
 75.064058   35.901218
 75.063878   35.880564
 75.056424   35.839234
 75.053204   35.821363
 75.039314   35.794095
 75.027475   35.772221
 75.013738   35.754868
 74.994498   35.730185
 74.984581   35.720294
 74.945018   35.671924
 74.889452   35.595528
 74.852637   35.542399
 74.847294   35.533976
 74.836524   35.512445
 74.824139   35.487753
 74.817607   35.467401
 74.816999   35.458824
 74.816578   35.432659
 74.816396   35.415316
 74.818607   35.386898
 74.823323   35.365293
 74.825159   35.350596
 74.822718   35.332517
 74.817893   35.301314
 74.814486   35.285629
 74.811327   35.265291
 74.808137   35.255949
 74.800874   35.244340
 74.798179   35.236414
 74.795205   35.222691
 74.793319   35.210985
 74.793287   35.200534
 74.792118   35.183115
 74.791220   35.163520
 74.791761   35.140474
 74.794015   35.119772
 74.796394   35.100730
 74.800646   35.085421
 74.809453   35.063076
 74.817362   35.039830
 74.828885   35.011668
 74.838150   34.996234
 74.845935   34.976553
 74.851389   34.948707
 74.855383   34.921551
 74.857734   34.905552
 74.861989   34.892722
 74.870550   34.872010
 74.876585   34.858231
 74.891733   34.838072
 74.906437   34.821447
 74.921131   34.807566
 74.949166   34.779796
 74.951822   34.777164
 74.987130   34.749610
 75.000441   34.738629
 75.008744   34.725036
 75.021784   34.710736
 75.037780   34.691188
 75.058108   34.665954
 75.063701   34.659528
 75.086636   34.633156
 75.097247   34.622221
 75.121126   34.603037
 75.128776   34.597349
 75.140047   34.594700
 75.163570   34.589478
 75.194000   34.587556
 75.229920   34.586892
 75.261800   34.586713
 75.267516   34.586074
 75.274409   34.583883
 75.292607   34.572992
 75.325490   34.555587
 75.372488   34.533531
 75.383428   34.527813
 75.424462   34.502522
 75.477157   34.473468
 75.477636   34.473206
 75.486344   34.468427
 75.514377   34.460742
 75.587573   34.448870
 75.628109   34.442391
 75.675548   34.434787
 75.711184   34.426810
 75.773274   34.415886
 75.823149   34.410590
 75.873432   34.404479
 75.908577   34.409833
 75.933036   34.409999
 75.958356   34.408303
 76.019514   34.402374
 76.095386   34.394733
 76.134050   34.391767
 76.156892   34.391490
 76.190664   34.394181
 76.216619   34.395756
 76.246682   34.395972
 76.266110   34.393511
 76.296333   34.395368
 76.357876   34.401323
 76.401647   34.399983
 76.429524   34.395610
 76.474599   34.387753
 76.526054   34.372094
 76.596528   34.350846
 76.634880   34.340278
 76.655411   34.332888
 76.670636   34.325689
 76.680072   34.320293
 76.689770   34.312175
 76.704634   34.298374
 76.721775   34.288283
 76.752566   34.266494
 76.787589   34.248536
 76.846279   34.220613
 76.861891   34.211952
 76.862623   34.211545
 76.877546   34.207038
 76.904136   34.197534
 76.963845   34.175365
 76.994793   34.161192
 77.019459   34.147158
 77.031890   34.140830
 77.077571   34.119904
 77.124935   34.098244
 77.130286   34.094516
 77.261429   33.996575
 77.350206   33.939856
 77.451313   33.875739
 77.554886   33.823952
 77.648596   33.762302
> No.2053   color.3
 74.364313   37.721010
 74.378253   37.717396
 74.404934   37.704284
> No.2054   color.3
 74.404934   37.704284
 74.410024   37.700000
> No.2060   color.3
 72.039114   39.710728
 72.082516   39.714716
 72.135344   39.715629
 72.174001   39.716361
 72.195570   39.716626
 72.213254   39.720296
 72.236849   39.725886
 72.273522   39.732812
 72.310070   39.740502
 72.346969   39.752165
 72.366694   39.756541
 72.409567   39.763258
 72.472843   39.770432
 72.558240   39.782655
> No.2061   color.3
 72.053542   39.628414
 72.055488   39.628509
 72.065840   39.629254
 72.078973   39.630739
 72.104325   39.633947
 72.128785   39.637281
 72.141616   39.638839
 72.147193   39.639418
 72.149500   39.639545
 72.155716   39.640640
 72.189647   39.645617
 72.203655   39.647965
 72.206763   39.648511
 72.208766   39.648717
 72.214764   39.648549
 72.222794   39.648476
 72.239844   39.648319
 72.250299   39.647808
 72.254671   39.647594
 72.257141   39.647622
 72.258715   39.647784
 72.259553   39.647983
 72.259755   39.648004
 72.259983   39.648027
 72.260660   39.648322
 72.262215   39.648594
 72.268213   39.648422
 72.293386   39.647627
 72.318846   39.646857
 72.321983   39.646390
 72.341829   39.642677
 72.390748   39.633141
 72.399621   39.630190
 72.399842   39.630261
> No.2062   color.3
 73.484291   40.190567
 73.476653   40.175572
 73.458847   40.137667
 73.444981   40.114317
 73.436366   40.103687
 73.434627   40.101541
 73.419694   40.085190
 73.405832   40.075246
 73.392745   40.066949
 73.333838   40.049708
 73.329639   40.047981
 73.300687   40.036065
 73.294303   40.033436
 73.244886   40.008340
 73.244149   40.007938
 73.199548   39.983599
 73.128477   39.953263
 73.076546   39.931790
 73.050367   39.923710
> No.2063   color.3
 72.000000   40.017004
 72.005446   40.015954
 72.036493   40.015393
 72.082964   40.013909
 72.211875   40.010634
 72.278781   40.009585
 72.308212   40.006870
 72.319456   40.005831
 72.331055   40.003462
 72.355615   39.998442
 72.392856   39.996683
 72.412022   39.998619
 72.418097   39.999343
 72.455268   40.003766
 72.503921   40.013385
 72.563788   40.029628
 72.649005   40.060188
 72.681799   40.072897
 72.714755   40.078501
 72.756314   40.081778
 72.788666   40.078615
 72.852530   40.059257
 72.858552   40.058922
 72.863484   40.058647
 72.878384   40.057308
 72.899803   40.054636
 72.917302   40.052862
 72.924877   40.052040
 72.937625   40.053742
 72.947225   40.056691
 72.960776   40.061092
 72.991101   40.077829
 73.007296   40.083191
 73.033189   40.086134
 73.123063   40.088561
 73.189401   40.090739
 73.234287   40.090284
 73.254407   40.089535
 73.272681   40.089684
 73.304176   40.091533
 73.329294   40.090894
> No.2064   color.3
 72.455135   39.873288
 72.468301   39.875106
 72.478969   39.875881
 72.517833   39.880963
 72.603351   39.893047
 72.639803   39.901113
 72.707675   39.910475
 72.723278   39.914086
 72.723896   39.914237
 72.727358   39.915079
 72.741621   39.921899
 72.772385   39.934382
 72.834949   39.959932
 72.849961   39.964630
 72.851881   39.964510
 72.887115   39.962299
 72.932932   39.952234
 72.983787   39.944388
 72.999041   39.941679
 73.007839   39.938352
 73.055851   39.921432
 73.060470   39.917484
 73.076423   39.903209
 73.076841   39.902372
 73.076858   39.901984
> No.2065   color.3
 73.481660   40.113222
 73.486209   40.136894
 73.495292   40.177955
 73.500992   40.207664
 73.503920   40.222024
 73.519082   40.249960
 73.526873   40.266158
> No.2066   color.3
 73.526873   40.266158
 73.543959   40.301680
 73.565251   40.333453
 73.576502   40.347259
 73.598959   40.382540
 73.597527   40.417382
 73.606856   40.429305
 73.660721   40.434538
 73.727082   40.449377
 73.757470   40.466128
 73.775205   40.481759
 73.802261   40.509716
 73.802873   40.483334
 73.802671   40.447501
 73.798673   40.425833
 73.790167   40.400783
 73.775303   40.377305
 73.749138   40.354960
 73.726034   40.334583
> No.2067   color.3
 73.313815   40.387432
 73.333796   40.389801
 73.372774   40.405016
 73.418019   40.408024
 73.447186   40.411779
 73.468062   40.417551
 73.493152   40.424252
 73.540611   40.441277
 73.573807   40.451599
> No.2068   color.3
 73.527275   40.265928
 73.526873   40.266158
> No.2069   color.3
 73.526873   40.266158
 73.497640   40.282835
 73.470306   40.300331
 73.451630   40.308622
 73.422144   40.316481
 73.389302   40.317922
 73.323043   40.315175
 73.261618   40.313945
 73.221889   40.313035
 73.114718   40.310967
> No.2070   color.3
 73.750627   40.562996
 73.809662   40.565503
 73.838798   40.566977
 73.894874   40.572882
 73.971251   40.564536
 74.064222   40.566920
 74.145274   40.581223
> No.2072   color.3
 73.982578   40.411660
 74.046504   40.428794
 74.106039   40.438855
 74.181133   40.446860
 74.242604   40.451179
> No.2073   color.3
 74.992066   38.376480
 74.957979   38.392824
 74.897220   38.417766
 74.869380   38.424932
 74.825704   38.443048
 74.761339   38.483276
 74.706360   38.508754
 74.636632   38.544959
 74.578972   38.577141
 74.528016   38.601278
 74.440856   38.636142
 74.371127   38.656256
 74.312126   38.683075
 74.254466   38.704530
 74.211556   38.725985
 74.192783   38.739394
> No.2074   color.3
 81.048696   35.711999
 81.001030   35.732046
 80.916709   35.764612
 80.844356   35.792332
 80.836030   35.796055
 80.777300   35.818481
 80.718061   35.843679
 80.674219   35.867820
 80.646587   35.880432
 80.579097   35.908623
 80.554219   35.917302
 80.553213   35.917478
 80.539453   35.921946
 80.506841   35.927617
 80.473428   35.930925
 80.431475   35.934321
 80.334756   35.937774
 80.232900   35.945046
 80.151494   35.958774
 80.068574   35.977917
 79.986172   36.001016
 79.974976   36.003635
 79.962412   36.007349
 79.895503   36.029404
 79.877759   36.036123
 79.853574   36.043508
 79.828506   36.050286
 79.782358   36.062676
 79.713540   36.072078
 79.613906   36.076062
 79.579619   36.081143
 79.569468   36.084756
 79.514209   36.106741
 79.445503   36.122827
 79.365405   36.136763
 79.292275   36.148245
 79.290859   36.148267
 79.217690   36.158545
 79.194854   36.161401
 79.065850   36.179082
 78.925796   36.204219
 78.797515   36.227690
> No.2075   color.3
 78.777481   36.213062
 78.762637   36.212917
 78.711675   36.219888
 78.676016   36.225762
 78.622944   36.234502
 78.558047   36.243110
 78.479766   36.258503
 78.361030   36.280691
 78.322593   36.289304
 78.285757   36.297791
 78.273037   36.300144
 78.242935   36.304378
 78.136812   36.328747
 78.021709   36.350063
 77.872168   36.383320
 77.860815   36.386328
 77.758843   36.402488
 77.653496   36.414873
 77.551919   36.436042
 77.458994   36.448130
 77.389097   36.458142
 77.370391   36.461575
 77.334599   36.468132
 77.285244   36.475933
 77.268247   36.479292
 77.234277   36.483728
 77.135122   36.502678
 77.072724   36.520630
 77.023696   36.541433
 76.977231   36.560513
 76.968403   36.564253
 76.924932   36.580264
 76.855113   36.610586
 76.815669   36.630027
 76.811806   36.631333
 76.755366   36.657817
 76.586650   36.754732
 76.529106   36.782947
 76.497046   36.797756
 76.426196   36.841316
 76.383062   36.869465
 76.345293   36.893962
 76.342778   36.895364
 76.301025   36.922366
 76.200146   36.994773
 76.194878   36.998415
 76.120288   37.056389
 76.053061   37.128801
 76.022437   37.157000
 76.000366   37.185339
 75.960669   37.228303
 75.933179   37.266357
 75.893428   37.328008
 75.892901   37.329153
 75.876318   37.365208
 75.866528   37.389604
 75.853931   37.415034
 75.838091   37.453940
 75.827656   37.482004
 75.826928   37.483115
> No.2076   color.3
 75.505602   37.807794
 75.519080   37.795114
 75.525107   37.786915
 75.529541   37.780182
 75.534413   37.773160
 75.536500   37.770565
 75.577620   37.732206
 75.606318   37.702506
 75.629271   37.678641
 75.666025   37.644261
 75.683362   37.629717
 75.702178   37.614110
 75.711067   37.605790
 75.727809   37.591357
 75.798146   37.525169
> No.2077   color.3
 75.729609   37.611076
 75.712578   37.644382
 75.688359   37.683716
 75.667983   37.713230
 75.648159   37.734192
 75.615703   37.763923
 75.568228   37.797060
 75.506787   37.823811
 75.457056   37.842348
 75.441304   37.847690
 75.392700   37.865342
 75.301016   37.881948
 75.245078   37.894170
> No.2078   color.3
 73.740269   38.823056
 73.755371   38.820908
 73.770479   38.818757
 73.819072   38.811528
 73.883843   38.802356
 73.969903   38.785710
 73.980625   38.783850
 74.016319   38.776172
 74.113444   38.760849
 74.165294   38.751910
> No.2079   color.3
 73.286023   38.268070
 73.345620   38.277605
 73.388530   38.277605
 73.436207   38.270454
 73.553018   38.270454
 73.674596   38.275221
 73.769951   38.275221
 73.874842   38.282373
 73.903448   38.279989
 73.951126   38.277605
 73.998804   38.268070
 74.089391   38.275221
 74.127533   38.279989
 74.184747   38.279989
 74.261031   38.260918
 74.349234   38.222776
 74.449357   38.146492
 74.499419   38.098814
> No.2080   color.3
 72.547019   38.210857
 72.678133   38.222776
 72.749649   38.232312
 72.806862   38.234695
 72.878379   38.248999
 72.935592   38.268070
 72.966582   38.272838
 73.030947   38.275221
 73.095312   38.284757
 73.166829   38.296676
> No.2081   color.3
 74.492267   38.160795
 74.551864   38.122653
 74.585239   38.101198
 74.666291   38.074975
 74.768798   38.024914
 74.837930   37.991539
 74.906925   37.960895
 75.043601   37.881432
> No.2082   color.3
 73.484362   38.859273
 73.393774   38.802059
 73.334177   38.768685
 73.267428   38.749614
 73.217367   38.711472
 73.181609   38.666178
 73.117244   38.613733
 73.086253   38.611349
 73.038576   38.620884
 72.983746   38.632804
 72.950372   38.651875
 72.897927   38.661410
 72.859785   38.661410
 72.797804   38.661410
 72.726287   38.675714
 72.678609   38.690017
 72.607093   38.709088
 72.576102   38.728159
 72.559415   38.751998
 72.499818   38.780605
 72.433070   38.780605
 72.359169   38.778221
 72.273349   38.775837
 72.239975   38.780605
> No.2083   color.3
 73.703679   38.782988
 73.639314   38.759150
 73.579717   38.756766
 73.541575   38.756766
 73.512968   38.768685
 73.465291   38.773453
> No.2084   color.3
 74.361631   38.978467
 74.280579   38.954628
 74.187607   38.933173
 74.101787   38.902183
 74.032655   38.890263
 73.968290   38.878344
 73.906309   38.878344
 73.865783   38.875960
 73.801418   38.854505
> No.2085   color.3
 73.243306   39.488226
 73.163913   39.499804
 73.058055   39.494842
 72.977008   39.493188
 72.902577   39.483264
 72.833108   39.466724
 72.795066   39.463416
 72.748753   39.463416
 72.662744   39.461762
 72.571772   39.460108
 72.475839   39.463416
 72.427872   39.458454
 72.378252   39.456800
 72.275702   39.456800
 72.186385   39.461762
 72.121878   39.466724
 72.062333   39.460108
> No.2086   color.3
 74.008905   40.161079
 73.960834   40.105240
 73.930020   40.068234
 73.915325   40.050566
 73.899092   40.028669
 73.859604   39.955844
 73.824318   39.867630
 73.765509   39.770593
 73.727282   39.685319
> No.2087   color.3
 72.664611   39.788682
 72.666815   39.788781
 72.671962   39.789112
 72.674691   39.789381
 72.676283   39.789538
 72.677194   39.789628
 72.677990   39.789707
 72.679227   39.789917
 72.680078   39.790358
 72.727044   39.795071
 72.765601   39.797513
 72.768019   39.797571
 72.771234   39.797706
 72.791878   39.795890
 72.794353   39.795596
 72.794508   39.795586
 72.797043   39.795412
 72.800712   39.795593
 72.808293   39.795885
 72.846555   39.798003
 72.849542   39.798114
 72.886172   39.797474
 72.928747   39.796503
 72.957125   39.796113
 72.970752   39.796174
 72.986840   39.796023
 72.988320   39.796165
 72.989500   39.796010
 72.990695   39.795768
 72.992728   39.795339
 72.995061   39.795206
 73.026334   39.786891
 73.050873   39.781291
 73.051186   39.781220
 73.070320   39.780135
 73.122733   39.769143
 73.126014   39.768864
 73.135850   39.768694
 73.140508   39.769257
 73.154312   39.773001
 73.166497   39.775981
 73.172706   39.779740
 73.179385   39.783542
 73.195710   39.793176
 73.196882   39.794018
 73.197067   39.794200
 73.197909   39.795029
 73.204361   39.800759
 73.217246   39.810843
 73.220615   39.813358
 73.241988   39.825026
 73.247379   39.828066
 73.269774   39.840229
 73.286994   39.849650
 73.287618   39.850056
 73.291769   39.852952
 73.296534   39.856222
 73.299464   39.858311
 73.308811   39.864736
 73.315905   39.869704
 73.317767   39.870996
 73.318481   39.871490
 73.320205   39.872850
 73.322878   39.874935
