> FaultNo.1   color.1
108.523271   29.623619
108.535664   29.645671
108.546777   29.660606
108.555283   29.674158
108.559385   29.680146
108.559922   29.680924
108.572822   29.697416
108.574258   29.699096
108.575244   29.700251
108.584590   29.710435
> FaultNo.5410   color.1
107.819551   28.617497
107.824131   28.612919
107.828281   28.608195
107.830030   28.605495
107.831533   28.602484
107.833515   28.598565
107.833741   28.598308
107.835449   28.596362
> FaultNo.5411   color.1
107.835449   28.596362
107.840849   28.588407
107.843867   28.585811
107.846660   28.583258
> FaultNo.5412   color.1
107.846660   28.583258
107.850576   28.580461
> FaultNo.5413   color.1
107.562471   28.385276
107.564979   28.387109
107.582432   28.399864
107.586026   28.401642
107.587422   28.403005
107.590977   28.405022
107.601270   28.411175
107.613223   28.417990
107.619970   28.423536
107.621318   28.424644
107.626416   28.428964
107.637715   28.438908
107.641406   28.442026
107.641562   28.442076
107.655830   28.453304
107.658222   28.454747
107.678135   28.466378
107.694502   28.475775
107.703594   28.480542
107.718495   28.489256
107.727910   28.494762
107.732793   28.497646
107.734326   28.498869
107.737695   28.500495
107.759219   28.512591
107.768310   28.518301
107.772246   28.519961
107.775791   28.523073
107.786738   28.531562
107.797480   28.540875
107.799209   28.541834
107.802530   28.544591
107.815518   28.555375
107.820976   28.560821
107.829404   28.568372
107.830576   28.569435
107.832451   28.571620
107.838359   28.578120
107.846660   28.583258
> FaultNo.5414   color.1
107.459718   29.479122
107.451432   29.472402
107.439596   29.461544
107.433673   29.449129
107.430709   29.439300
107.425969   29.426885
107.420032   29.394809
107.415871   29.365836
107.405808   29.340491
107.389254   29.314115
107.338472   29.269130
> FaultNo.5415   color.1
107.536121   29.541146
107.503533   29.513754
107.478067   29.492044
107.458979   29.478029
> FaultNo.5416   color.1
107.941904   28.690268
107.932959   28.685929
107.920596   28.678977
107.911816   28.669712
107.904726   28.664412
107.894101   28.653918
107.888828   28.649371
107.884092   28.643979
107.877529   28.638841
107.870352   28.631148
107.851885   28.612921
107.835449   28.596362
> FaultNo.5417   color.1
108.128574   28.853755
108.124316   28.849135
108.112217   28.836820
108.104648   28.829187
108.091709   28.815165
108.087764   28.811816
108.081553   28.806391
108.077314   28.803356
108.074346   28.800904
108.060948   28.790678
108.050625   28.783130
108.042187   28.776820
108.031719   28.770007
108.019619   28.760743
108.008106   28.751797
107.990605   28.740961
107.987607   28.739703
107.984023   28.737019
107.981777   28.735930
107.973799   28.729103
107.964951   28.721607
107.950889   28.709423
107.947236   28.706342
107.930859   28.694644
> FaultNo.5418   color.1
108.177109   28.929761
108.172725   28.924549
108.168427   28.918712
108.166485   28.916054
108.160987   28.908671
108.158652   28.906079
108.155937   28.901191
108.153174   28.897773
108.151660   28.895831
108.149883   28.892956
108.147529   28.889782
108.142588   28.883240
108.139873   28.879493
108.136836   28.874439
108.131924   28.866448
108.129951   28.862724
108.125605   28.855883
> FaultNo.5419   color.1
108.295345   29.117094
108.325039   29.132534
108.363559   29.163227
108.451298   29.221244
108.506631   29.263867
108.511943   29.266014
108.525342   29.274059
108.532070   29.278837
108.542432   29.286194
108.545059   29.288057
108.563945   29.302840
108.567529   29.305034
108.579551   29.314229
108.586572   29.319590
> FaultNo.5420   color.1
107.424639   28.476430
107.421865   28.482559
107.412356   28.496774
107.412022   28.497273
107.411484   28.498691
107.408398   28.503478
107.403721   28.512518
107.402744   28.514139
107.393379   28.535544
107.393027   28.536444
107.392392   28.538834
107.390605   28.546071
107.390830   28.547049
107.389521   28.549626
107.388252   28.552334
107.385957   28.560569
> FaultNo.5421   color.1
107.439219   28.453653
107.429619   28.466436
107.426045   28.473228
> FaultNo.5422   color.1
107.366660   28.462076
107.358965   28.454567
107.350820   28.446040
107.340283   28.436879
107.338086   28.435546
107.335010   28.432300
107.327832   28.425402
> FaultNo.5423   color.1
107.043418   28.195496
107.039942   28.199573
107.038447   28.202676
> FaultNo.5424   color.1
107.038447   28.202676
107.037894   28.203531
107.035605   28.207072
107.035674   28.207951
> FaultNo.5425   color.1
107.035674   28.207951
107.033974   28.211426
107.033008   28.214012
> FaultNo.5426   color.1
107.032969   28.200245
107.033346   28.200412
107.038447   28.202676
> FaultNo.5427   color.1
106.980889   28.175010
106.988193   28.179756
106.991299   28.181883
106.993379   28.183318
106.996737   28.185189
106.998164   28.185984
107.002178   28.187959
107.004316   28.188744
107.013203   28.191761
> FaultNo.5428   color.1
107.013203   28.191761
107.022569   28.195590
107.032969   28.200245
> FaultNo.5429   color.1
107.035674   28.207951
107.038779   28.209868
107.039844   28.210805
107.041426   28.211934
107.048525   28.217438
107.050928   28.220334
107.054199   28.223147
107.072461   28.238064
107.078252   28.244381
107.085166   28.252070
107.092373   28.259895
107.109482   28.283014
107.127031   28.302490
107.129209   28.304825
107.131611   28.306380
107.147031   28.318598
107.154219   28.324120
107.167781   28.333515
107.168350   28.333909
107.171035   28.335625
107.175217   28.338565
107.191406   28.349948
107.193203   28.350703
107.201338   28.355136
107.215049   28.362822
107.230488   28.371692
107.234805   28.375375
107.250225   28.386870
107.281758   28.404310
107.309033   28.417156
107.309644   28.417386
107.324756   28.423068
107.330937   28.425393
> FaultNo.5430   color.1
107.797324   31.263077
107.801758   31.257855
107.803195   31.256158
107.804541   31.254567
107.807331   31.251604
107.807402   31.251528
107.818926   31.239249
107.842861   31.219548
107.850401   31.214877
107.851494   31.214286
107.863330   31.207881
107.863594   31.207788
107.876611   31.203216
107.891673   31.199621
107.892090   31.199521
107.908320   31.197822
107.908620   31.197826
107.915332   31.197916
107.925948   31.198942
107.926484   31.198994
107.951826   31.206596
107.958563   31.209368
107.964443   31.211788
107.980113   31.219065
107.990351   31.223820
108.002197   31.228259
108.004691   31.229193
108.043750   31.243814
108.047890   31.245439
108.076221   31.256565
108.098389   31.264016
108.119297   31.272505
108.156133   31.285238
108.159473   31.286622
108.186152   31.294719
108.203281   31.302240
108.204170   31.302608
108.221026   31.309505
108.231973   31.315437
108.250156   31.326733
108.265401   31.336186
108.283955   31.345112
108.285869   31.346034
108.293672   31.349370
108.307871   31.352842
108.343623   31.359363
108.367295   31.363730
108.383067   31.366639
108.416973   31.370943
108.416543   31.371116
108.423389   31.371104
108.450605   31.373173
108.458750   31.372910
108.477802   31.372286
108.531787   31.363540
108.559307   31.361431
> FaultNo.5431   color.1
107.542900   28.605863
107.553867   28.615195
107.556973   28.618961
107.559131   28.619753
107.558564   28.619251
107.560498   28.620417
107.563984   28.622491
107.567012   28.624294
107.578750   28.630096
> FaultNo.5432   color.1
107.651895   28.675591
107.669551   28.683350
107.676133   28.689349
107.680156   28.692476
107.682930   28.695983
107.684512   28.697898
107.693477   28.708483
107.695445   28.710190
107.699717   28.713897
107.704082   28.717605
107.712002   28.722146
107.715947   28.723324
107.719883   28.724387
107.720654   28.724454
107.726855   28.726946
107.738301   28.731147
107.740039   28.732754
> FaultNo.5433   color.1
107.741142   28.733540
107.751494   28.737945
107.756689   28.743290
107.764805   28.751643
107.767441   28.753924
> FaultNo.5434   color.1
107.794971   28.810538
107.797285   28.818106
107.802891   28.841066
107.805781   28.857148
107.811279   28.873209
107.814678   28.881845
107.819441   28.889427
107.838920   28.920438
107.861218   28.950687
107.862704   28.952703
> FaultNo.5435   color.1
107.790947   28.796211
107.791680   28.798582
> FaultNo.5436   color.1
107.768643   28.757197
107.770175   28.760807
107.783496   28.774503
107.788249   28.786507
107.788945   28.788265
107.789951   28.790957
> FaultNo.5437   color.1
107.875137   28.950459
107.875137   28.957669
107.875537   28.969571
107.875989   28.996790
107.873521   29.027780
107.864642   29.062806
107.863990   29.077849
> FaultNo.5438   color.1
107.964893   28.966168
107.974258   28.977228
107.975967   28.979392
107.984229   28.988814
107.986318   28.991280
107.994434   29.008967
107.997158   29.009574
108.002119   29.018732
108.008779   29.029500
108.010547   29.032466
108.024355   29.047642
108.031387   29.059291
> FaultNo.5439   color.1
108.031387   29.059291
108.037910   29.068750
108.052275   29.085251
108.058467   29.090633
108.071914   29.103151
108.091123   29.124726
108.091933   29.125637
108.098672   29.134728
108.099844   29.136907
108.101768   29.140535
108.102266   29.141469
108.111172   29.157336
108.117627   29.172020
108.119785   29.177045
108.120655   29.178678
108.123418   29.183894
108.126533   29.188844
108.127187   29.189885
108.128750   29.192851
108.129980   29.195180
108.149453   29.218775
108.173049   29.246638
108.200809   29.278741
> FaultNo.5441   color.1
109.368681   30.137635
109.363379   30.128119
109.360732   30.123364
109.357968   30.117561
109.357773   30.117117
109.357500   30.116502
109.355215   30.111473
109.354199   30.109580
109.349316   30.100164
109.349111   30.099779
109.347500   30.096654
109.343467   30.091554
109.340596   30.087862
109.338984   30.085826
109.334414   30.082955
109.328037   30.078970
109.325127   30.077143
109.319951   30.074573
109.314775   30.071994
109.301240   30.063608
109.299687   30.062687
109.297871   30.061615
109.290595   30.057302
109.285508   30.054844
109.278867   30.051679
109.271494   30.048188
109.255039   30.037467
109.251221   30.035026
109.241592   30.028172
109.231426   30.017862
109.225752   30.013793
109.221475   30.010716
109.214990   30.005963
109.209062   30.001011
109.203906   29.997971
> FaultNo.5442   color.1
109.196494   30.031918
109.177490   30.007479
109.171191   29.998727
109.165283   29.990518
109.155498   29.979355
109.147891   29.971690
109.136944   29.956479
109.134756   29.953267
109.118955   29.935913
109.108799   29.926170
109.101201   29.918214
109.090889   29.904260
109.078008   29.890806
109.076963   29.889724
109.064941   29.877342
109.063076   29.874425
109.058750   29.867678
109.056572   29.864207
109.055058   29.860726
109.053828   29.858541
109.041153   29.837686
109.038477   29.830444
109.030899   29.818016
109.027705   29.812783
109.026729   29.811191
109.015537   29.794820
109.006660   29.786536
109.003809   29.783869
109.002539   29.782688
108.990771   29.772885
108.988614   29.770467
108.983652   29.764978
108.982266   29.763468
> FaultNo.5443   color.1
106.241592   28.179201
106.238262   28.174985
106.227344   28.161613
106.226530   28.160773
> FaultNo.5444   color.1
106.680859   28.484804
106.671514   28.475606
106.656826   28.465132
106.645430   28.457224
106.631680   28.448502
106.617705   28.434931
106.603057   28.422224
106.593027   28.415486
106.589434   28.413067
106.575440   28.402977
106.574795   28.402239
106.560352   28.393928
106.549629   28.386477
> FaultNo.5445   color.1
106.549629   28.386477
106.546142   28.383930
106.540937   28.380361
106.533750   28.375766
106.528564   28.371929
106.519443   28.365421
106.510606   28.358079
106.509814   28.357421
106.508477   28.356314
106.501475   28.349259
106.500156   28.347835
106.497617   28.345660
106.496143   28.344389
106.492646   28.340632
106.486797   28.335467
106.486494   28.335194
106.480693   28.331201
106.472305   28.326748
106.467422   28.324024
106.455918   28.318835
106.455518   28.318563
106.446807   28.314646
106.432207   28.307820
106.424170   28.304312
106.411094   28.298120
106.394531   28.287489
106.392197   28.285946
106.385440   28.281628
106.376748   28.276266
106.364199   28.268402
106.360596   28.265271
106.353643   28.259598
106.338623   28.248966
106.332266   28.245326
106.330137   28.244279
106.318096   28.237722
106.310381   28.232857
106.306680   28.229995
106.303535   28.227723
106.301045   28.225679
106.292637   28.217424
106.286611   28.211798
106.281797   28.207306
106.274355   28.200497
106.272383   28.198499
106.250195   28.180196
106.243398   28.174427
> FaultNo.5446   color.1
106.858262   28.649385
106.859404   28.652807
106.860547   28.654634
106.862148   28.658056
106.865342   28.662619
106.866484   28.664673
106.870361   28.670150
106.875576   28.677412
106.881592   28.685269
106.891162   28.700418
106.893428   28.704717
106.898662   28.715889
106.905605   28.733680
106.910283   28.748900
106.913486   28.790464
> FaultNo.5447   color.1
106.804189   28.587646
106.810049   28.591083
106.823750   28.607442
106.823535   28.607441
106.826396   28.612715
106.826826   28.613032
> FaultNo.5448   color.1
106.830430   28.615843
106.832793   28.618029
> FaultNo.5449   color.1
106.836846   28.620527
106.839199   28.622514
106.845088   28.628700
> FaultNo.5450   color.1
106.858340   28.649738
106.845957   28.628754
106.845527   28.628766
> FaultNo.5451   color.1
106.774356   28.561133
106.779072   28.565377
106.782568   28.568364
106.795635   28.581094
106.804668   28.587919
> FaultNo.5452   color.1
108.324444   30.471702
108.308897   30.450217
108.295586   30.428235
108.280400   30.399844
108.257998   30.354684
108.237012   30.326568
108.231973   30.322454
108.225947   30.317528
> FaultNo.5453   color.1
107.883916   29.869729
107.903164   29.889953
107.905898   29.892956
107.932969   29.916067
107.942012   29.924281
107.942891   29.925326
107.951797   29.935856
107.954189   29.938689
107.961162   29.949877
107.966406   29.958411
107.966729   29.958943
107.985273   29.986216
107.986211   29.987595
107.999082   30.004908
108.002607   30.008654
108.025547   30.039408
108.026846   30.041231
108.029395   30.044789
108.051602   30.075528
108.075605   30.108788
108.105097   30.141315
> FaultNo.5454   color.1
106.923223   28.221246
106.928916   28.222008
> FaultNo.5455   color.1
106.928916   28.222008
106.932738   28.222844
106.934024   28.223126
> FaultNo.5456   color.1
106.934024   28.223126
106.938926   28.223635
> FaultNo.5457   color.1
106.928916   28.222008
106.926895   28.205275
106.929180   28.188813
106.933223   28.173850
106.934062   28.170615
106.935600   28.165530
> FaultNo.5458   color.1
106.941992   28.339692
106.942539   28.333956
106.943379   28.304350
106.942256   28.276651
106.941877   28.267880
106.941738   28.264660
106.940752   28.256640
106.938525   28.248006
106.936641   28.239855
106.936611   28.239753
106.934375   28.231205
106.934024   28.223126
> FaultNo.5459   color.1
106.961185   28.817503
106.965938   28.721828
106.965137   28.708326
106.965215   28.697742
106.965703   28.675168
106.965703   28.673666
106.967148   28.651624
106.967998   28.639831
106.968027   28.636747
106.967627   28.629025
106.967129   28.625831
106.966250   28.615437
106.966777   28.610439
106.967285   28.605330
106.969346   28.595805
106.970547   28.591611
106.971104   28.588207
106.971797   28.581879
106.971865   28.574791
106.971523   28.566150
106.970254   28.556191
106.970029   28.555170
106.967978   28.545595
106.966846   28.536207
106.966914   28.533462
106.967100   28.526751
106.968223   28.516519
106.968662   28.512377
106.969307   28.506031
106.970254   28.494668
106.969570   28.482887
106.967666   28.477588
106.965723   28.472159
106.965420   28.471662
106.962803   28.468015
106.952402   28.454309
106.951445   28.442741
106.954004   28.432552
106.953603   28.423748
106.950371   28.413379
106.947529   28.406274
106.945684   28.402240
106.944619   28.400859
106.942383   28.394545
106.939424   28.386970
106.937685   28.372704
106.937402   28.371568
106.937813   28.368076
106.938213   28.359377
106.938662   28.347589
106.938662   28.347395
106.937783   28.339269
> FaultNo.5460   color.1
108.017364   29.620678
108.019372   29.623161
108.019916   29.623829
108.021501   29.625766
108.025637   29.630242
108.025653   29.630265
108.027934   29.632846
108.028580   29.633525
108.031220   29.636340
108.053143   29.656649
108.066538   29.669062
108.077792   29.676889
108.086522   29.682963
108.094675   29.688751
108.095169   29.689114
108.109859   29.702681
108.117314   29.709575
> FaultNo.5461   color.1
107.652565   29.342200
107.665036   29.364263
107.670654   29.385587
107.674512   29.391188
107.675322   29.392380
107.676250   29.393892
107.731318   29.440888
107.739521   29.445757
107.756855   29.456059
107.756719   29.456059
107.766552   29.463132
107.771426   29.466226
107.775781   29.468877
107.783047   29.473459
107.794287   29.480203
107.794209   29.480163
107.799805   29.483944
107.800830   29.484701
107.803086   29.486053
107.814678   29.493446
107.818242   29.495662
107.830732   29.503803
107.833340   29.506191
107.840273   29.512523
107.844453   29.516345
107.847705   29.519325
107.849561   29.521016
107.851689   29.522969
107.855694   29.526623
107.858750   29.529421
107.859356   29.529968
107.859473   29.530086
107.864639   29.534845
107.868526   29.537447
107.881758   29.543803
107.912530   29.539811
107.936512   29.544607
> FaultNo.5462   color.1
108.588773   29.864541
108.577865   29.855381
108.572246   29.851199
108.565655   29.843815
108.551475   29.825460
108.540216   29.810805
108.525086   29.782715
108.502215   29.749435
108.484974   29.725621
> FaultNo.5463   color.1
108.746370   29.932562
108.734190   29.926354
108.730244   29.924785
108.724141   29.922781
108.719043   29.921135
108.714668   29.919706
108.710889   29.918497
108.705576   29.916839
108.699424   29.912973
108.686504   29.904413
108.685732   29.903883
108.678643   29.900165
108.676552   29.899514
108.666904   29.895528
108.663125   29.893987
108.649531   29.888680
108.647236   29.887978
108.636875   29.884832
108.620976   29.879756
108.619297   29.879224
108.615791   29.878128
108.608310   29.876165
108.601904   29.872231
108.598321   29.869988
108.588594   29.864021
> FaultNo.5464   color.1
108.751349   29.924893
108.801144   29.958442
108.818849   29.973299
108.833320   29.986746
108.835186   29.989383
108.842031   29.999049
108.850107   30.010148
108.868091   30.029868
108.909580   30.063858
108.919971   30.071217
108.923027   30.073433
108.932285   30.078646
108.939141   30.082512
108.985713   30.113410
108.994677   30.118899
108.999551   30.121840
109.010059   30.131320
109.010068   30.131329
109.010371   30.131616
109.020908   30.141124
109.032764   30.149463
109.045596   30.158722
109.058271   30.163385
109.064199   30.164697
109.067774   30.165489
109.071680   30.166352
109.093906   30.168200
> FaultNo.5465   color.1
123.747282   41.268654
123.789229   41.283859
123.824360   41.299590
123.851102   41.314271
123.869454   41.330001
123.887805   41.350975
123.911925   41.376144
123.933423   41.397117
123.959116   41.409701
> FaultNo.5466   color.1
124.064318   42.541593
124.030854   42.498156
124.014119   42.478074
123.923753   42.416156
123.895304   42.391055
123.884496   42.380246
> FaultNo.5467   color.1
123.884496   42.380246
123.884080   42.379830
> FaultNo.5468   color.1
123.911328   42.355944
123.911331   42.355947
> FaultNo.5469   color.1
123.911331   42.355947
123.978977   42.421177
124.064323   42.486442
124.118902   42.537662
> FaultNo.5470   color.1
123.516744   42.147024
123.558939   42.168485
123.630898   42.215342
123.655181   42.230952
123.771468   42.305708
123.863508   42.359259
123.884080   42.379830
> FaultNo.5471   color.1
123.515917   41.800200
123.564161   41.827090
123.630160   41.866689
123.684058   41.906288
123.700558   41.926088
123.717057   41.939287
123.764356   41.979986
123.791855   42.001986
123.849054   42.031685
> FaultNo.5472   color.1
124.118902   42.537662
124.173097   42.588522
124.268484   42.675542
124.337096   42.749174
124.445168   42.848545
> FaultNo.5473   color.1
124.258056   42.716330
124.317015   42.765909
124.423141   42.867313
124.513107   42.962776
124.701507   43.145340
124.772224   43.207992
> FaultNo.5474   color.1
124.772224   43.207992
124.816192   43.246946
> FaultNo.5475   color.1
125.783721   40.898145
125.716731   40.866477
125.647304   40.817757
125.607110   40.790961
125.564480   40.769037
125.512106   40.738587
125.456923   40.713380
> FaultNo.5476   color.1
125.312750   40.656035
125.246581   40.631403
125.042200   40.543463
125.000795   40.524043
> FaultNo.5477   color.1
125.456923   40.713380
125.413448   40.693521
125.312750   40.656035
> FaultNo.5481   color.1
123.514416   41.170582
123.534924   41.177418
123.594699   41.199965
123.655522   41.228804
123.703237   41.253972
123.747282   41.268654
> FaultNo.5482   color.1
125.000795   40.524043
124.932092   40.491819
124.842447   40.448945
124.769367   40.401200
124.674850   40.337863
124.560844   40.256988
124.505141   40.217292
> FaultNo.5483   color.1
124.525618   40.558772
124.495519   40.503830
124.482619   40.477553
124.463987   40.439332
124.445832   40.409711
124.417644   40.376745
124.401878   40.352857
124.390411   40.323236
124.375123   40.291703
124.356490   40.264949
124.318269   40.212395
124.289126   40.161752
124.277182   40.130697
124.260460   40.101554
124.243260   40.080055
124.214117   40.051389
124.178763   40.020812
124.119998   39.971125
> FaultNo.5484   color.1
123.515723   41.718722
123.531242   41.725629
123.590036   41.748466
123.621619   41.764501
123.696447   41.794141
123.737749   41.811633
123.774677   41.825724
123.851449   41.843702
123.929192   41.866539
124.017626   41.887433
124.082616   41.901949
124.113348   41.908813
124.241139   41.936509
124.314024   41.950600
124.361642   41.955945
124.390482   41.965074
124.429182   41.977324
124.497207   41.989958
124.561832   42.002105
124.646378   42.027372
124.659497   42.033202
124.744044   42.051667
124.798464   42.064300
124.848998   42.077905
124.873778   42.082278
124.914594   42.085679
124.937431   42.091024
124.965613   42.100742
125.002541   42.117749
125.039470   42.136699
125.056476   42.147389
125.085630   42.161965
125.187668   42.207154
> FaultNo.5485   color.1
123.578928   42.019711
123.578593   42.019473
> FaultNo.5486   color.1
123.578593   42.019473
123.516334   41.975259
> FaultNo.5487   color.1
122.176928   42.505599
122.157062   42.501889
122.155664   42.501652
> FaultNo.5488   color.1
123.911328   42.355944
123.885263   42.330810
123.796570   42.262199
123.709550   42.196934
123.642612   42.148404
123.525135   42.069388
> FaultNo.5489   color.1
124.258056   42.716330
124.243383   42.703991
124.154689   42.627012
124.064318   42.541593
> FaultNo.5490   color.1
123.528817   42.702317
123.584076   42.652280
123.884496   42.380246
> FaultNo.5491   color.1
123.884496   42.380246
123.911331   42.355947
> FaultNo.5492   color.1
123.911331   42.355947
123.953875   42.317423
> FaultNo.5493   color.1
123.516577   42.076997
123.578593   42.019473
> FaultNo.5494   color.1
123.578593   42.019473
123.603638   41.996241
> FaultNo.5495   color.1
104.557440   25.408874
104.666518   25.351562
104.749713   25.299796
104.801479   25.262820
104.838455   25.225845
104.869884   25.207357
104.887243   25.140482
104.927819   25.036507
104.968394   24.947749
> FaultNo.5496   color.1
105.415599   25.726168
105.288076   25.629054
105.269438   25.605511
105.257667   25.582950
105.238048   25.555483
105.205676   25.528997
105.183114   25.522131
105.160553   25.514283
105.142895   25.495645
105.123276   25.477988
105.099734   25.465236
105.075210   25.461312
105.057553   25.451502
105.039896   25.419131
105.016353   25.403436
104.982020   25.390683
104.950629   25.379893
104.920220   25.361255
104.882944   25.350465
104.858420   25.328884
104.839782   25.309265
104.828011   25.290627
104.817220   25.258255
> FaultNo.5497   color.1
104.653577   25.364503
104.691659   25.391664
104.768173   25.430902
104.840763   25.469159
104.915315   25.511340
104.988886   25.540769
105.047743   25.567254
105.114448   25.601588
105.174286   25.632978
105.195867   25.655540
105.213524   25.680064
105.254724   25.710473
105.287095   25.739901
105.306714   25.752654
105.326333   25.756578
105.343990   25.756578
105.363609   25.762463
105.370476   25.774235
105.380285   25.796796
> FaultNo.5498   color.1
105.517904   26.943987
105.567282   26.944486
105.593656   26.946022
105.663654   26.950100
105.712886   26.953806
> FaultNo.5499   color.1
106.513425   26.922267
106.561399   26.922267
106.651352   26.940257
106.769790   26.965744
106.852247   26.992730
106.925708   27.013719
106.999170   27.028711
107.045645   27.034708
> FaultNo.5500   color.1
105.712886   26.953806
105.750670   26.956650
105.839557   26.963199
105.892889   26.979105
105.925637   26.999690
105.969613   27.014660
> FaultNo.5501   color.1
108.103294   27.037754
108.110375   27.036830
108.196183   27.039824
108.251061   27.039824
108.303943   27.046808
108.341858   27.046808
108.374785   27.043815
108.416691   27.036830
108.458598   27.038826
108.496513   27.047806
108.533430   27.054790
108.567355   27.055788
108.612255   27.078737
108.649172   27.096697
108.700058   27.116652
108.732985   27.133614
108.768905   27.150576
108.798838   27.160554
> FaultNo.5502   color.1
107.718251   27.016875
107.786099   27.019868
107.847961   27.023859
107.907827   27.030844
107.957716   27.037828
108.012593   27.044812
108.064478   27.042817
108.103294   27.037754
> FaultNo.5506   color.1
107.686807   26.710805
107.768237   26.775334
107.834303   26.832182
107.895760   26.885957
107.944925   26.919758
107.974117   26.928976
108.020210   26.952022
108.070912   26.995042
108.107786   27.033453
> FaultNo.5507   color.1
107.634569   26.822110
107.665297   26.892785
107.682198   26.934268
107.705244   26.971142
107.715999   26.995725
107.714463   27.026453
107.717536   27.051036
107.728290   27.075619
107.772847   27.129393
107.803575   27.161658
107.831230   27.203141
107.871177   27.233870
107.934170   27.270744
108.003309   27.321446
108.027892   27.339883
108.086276   27.367538
108.144660   27.407485
108.242990   27.472014
108.286010   27.499670
108.358222   27.527325
108.433506   27.550372
108.487281   27.573418
108.544128   27.607219
108.582538   27.630265
108.616340   27.668676
108.647068   27.699404
108.680869   27.720914
108.710061   27.731669
108.740789   27.743960
108.774591   27.770079
108.836047   27.830000
108.926696   27.902211
108.986616   27.943695
109.043464   27.972886
> FaultNo.5508   color.1
107.152089   27.127659
107.206061   27.127659
107.248039   27.126160
107.275025   27.121662
107.312505   27.117164
107.349986   27.123161
107.369475   27.130657
107.420449   27.160641
107.484915   27.196623
107.529891   27.220610
107.573368   27.237101
107.621343   27.247596
107.669318   27.253593
107.721791   27.250594
107.783258   27.240100
107.835731   27.237101
107.868713   27.234103
> FaultNo.5509   color.1
105.098167   26.794833
105.103724   26.795111
105.158136   26.797832
105.243591   26.796333
105.333544   26.791835
105.383018   26.790336
105.447484   26.794833
105.528441   26.800830
105.598904   26.805328
105.714344   26.806827
105.796801   26.811325
105.850772   26.826317
105.888253   26.839810
105.940725   26.844307
106.020183   26.844307
106.090646   26.856301
106.157855   26.862021
106.161109   26.862298
> FaultNo.5510   color.1
105.207055   26.954778
105.263194   26.950100
105.312784   26.951971
105.360502   26.955714
105.406349   26.950100
105.474652   26.943550
105.517904   26.943987
> FaultNo.5515   color.1
120.906522   25.721478
120.844181   25.685455
120.817259   25.674777
120.766435   25.648046
120.685680   25.613305
120.631870   25.583873
120.569084   25.551760
120.506308   25.516949
120.452534   25.479429
120.407738   25.444573
120.162427   25.249403
> FaultNo.5516   color.1
120.158537   25.245878
120.109436   25.204047
120.104888   25.200173
120.100336   25.196239
120.095737   25.192255
120.091052   25.188229
120.086236   25.184174
120.081249   25.180098
120.076048   25.176013
120.070592   25.171926
120.064852   25.167851
120.058841   25.163799
120.052589   25.159785
120.046123   25.155819
120.039622   25.152007
120.039470   25.151917
120.032658   25.148094
120.025716   25.144359
120.018667   25.140730
120.011537   25.137215
120.004325   25.133807
119.997024   25.130504
119.989631   25.127296
119.982136   25.124178
119.974536   25.121141
119.966825   25.118178
119.958996   25.115283
119.951061   25.112447
119.943099   25.109663
119.935202   25.106920
119.934872   25.106804
119.921343   25.101918
119.907681   25.096862
119.894663   25.091834
119.882465   25.086819
119.871254   25.081800
119.861006   25.076659
119.850848   25.070875
119.839715   25.063822
119.826536   25.054887
119.810239   25.043434
119.789754   25.028848
119.764003   25.010506
119.756685   25.004675
> FaultNo.5518   color.1
117.660371   24.402448
117.671250   24.409295
117.682129   24.415760
117.690918   24.421845
117.699297   24.428313
117.707256   24.435547
117.716484   24.445448
117.729483   24.458390
> FaultNo.5519   color.1
119.403978   25.758635
119.394185   25.750324
119.384391   25.740974
119.373445   25.730065
> FaultNo.5520   color.1
119.478281   25.853980
119.440239   25.793199
> FaultNo.5521   color.1
119.219305   25.540375
119.203211   25.504404
> FaultNo.5522   color.1
119.074455   25.367185
119.061287   25.343205
119.045193   25.325886
119.039341   25.321889
> FaultNo.5523   color.1
119.156391   25.385836
119.137371   25.337876
> FaultNo.5524   color.1
118.528375   24.780103
118.526256   24.778507
118.523405   24.776030
118.520270   24.772965
118.514938   24.767390
118.507252   24.760130
118.498727   24.751676
118.496178   24.749322
118.487868   24.741989
118.484576   24.738827
> FaultNo.5525   color.1
118.575195   24.829395
118.573076   24.827799
118.570225   24.825322
118.567090   24.822257
118.561758   24.816682
118.554072   24.809422
118.545547   24.800968
118.542998   24.798614
118.534688   24.791281
118.531396   24.788119
> FaultNo.5526   color.1
119.481709   25.873442
119.484814   25.877585
119.487354   25.880631
119.490332   25.884700
119.494053   25.890176
119.496436   25.893345
119.497900   25.895445
119.499492   25.897875
119.500928   25.900361
119.502227   25.903017
119.504717   25.909224
119.506055   25.912327
119.506650   25.913607
119.509609   25.919122
119.511514   25.923441
119.512129   25.925091
119.513096   25.928129
119.514785   25.934424
> FaultNo.5527   color.1
119.048252   25.255183
119.057363   25.261434
119.064980   25.266894
119.070801   25.271367
119.073857   25.273881
119.076992   25.276589
119.080889   25.280098
119.084941   25.283915
119.100352   25.299167
119.103330   25.301956
119.110586   25.308492
119.115303   25.312897
119.123975   25.321338
119.130176   25.327530
> FaultNo.5528   color.1
119.228828   25.630438
119.234482   25.636828
119.236895   25.639339
119.239521   25.641817
119.240986   25.642986
119.246289   25.646446
119.249482   25.648790
119.253115   25.651746
119.257832   25.655946
119.260732   25.658823
119.266416   25.664905
119.271689   25.669714
119.273652   25.671636
119.276641   25.675056
119.278711   25.677622
119.280879   25.680493
119.282969   25.683441
